category_id,buy_1201,buy_1202,buy_delta,contribution
4882154,4.0,4.0,0.0,0.0
4877478,1.0,1.0,0.0,0.0
359388,2.0,2.0,0.0,0.0
358773,2.0,2.0,0.0,0.0
3075521,1.0,1.0,0.0,0.0
3731995,1.0,1.0,0.0,0.0
1605765,1.0,1.0,0.0,0.0
1506018,1.0,1.0,0.0,0.0
3779369,3.0,3.0,0.0,0.0
3776999,1.0,1.0,0.0,0.0
1582197,2.0,2.0,0.0,0.0
3730378,1.0,1.0,0.0,0.0
3695050,1.0,1.0,0.0,0.0
1691699,1.0,1.0,0.0,0.0
3155336,1.0,1.0,0.0,0.0
3139583,1.0,1.0,0.0,0.0
2293367,1.0,1.0,0.0,0.0
2288113,1.0,1.0,0.0,0.0
2197799,1.0,1.0,0.0,0.0
3112817,6.0,6.0,0.0,0.0
3103283,1.0,1.0,0.0,0.0
1722855,1.0,1.0,0.0,0.0
1721893,1.0,1.0,0.0,0.0
1776295,1.0,1.0,0.0,0.0
2157356,2.0,2.0,0.0,0.0
3194089,1.0,1.0,0.0,0.0
344833,2.0,2.0,0.0,0.0
339124,2.0,2.0,0.0,0.0
4734879,1.0,1.0,0.0,0.0
4731191,5.0,5.0,0.0,0.0
3579754,4.0,4.0,0.0,0.0
1876707,2.0,2.0,0.0,0.0
1875258,1.0,1.0,0.0,0.0
1868423,1.0,1.0,0.0,0.0
1858817,1.0,1.0,0.0,0.0
1850548,2.0,2.0,0.0,0.0
3648733,1.0,1.0,0.0,0.0
3645362,14.0,14.0,0.0,0.0
3567828,1.0,1.0,0.0,0.0
322167,1.0,1.0,0.0,0.0
4855982,1.0,1.0,0.0,0.0
4853207,2.0,2.0,0.0,0.0
3170922,1.0,1.0,0.0,0.0
3164550,7.0,7.0,0.0,0.0
1922644,1.0,1.0,0.0,0.0
1902453,1.0,1.0,0.0,0.0
1884568,3.0,3.0,0.0,0.0
1813610,2.0,2.0,0.0,0.0
1807584,2.0,2.0,0.0,0.0
1805756,1.0,1.0,0.0,0.0
3483675,2.0,2.0,0.0,0.0
1958275,1.0,1.0,0.0,0.0
1944905,1.0,1.0,0.0,0.0
1943989,3.0,3.0,0.0,0.0
3459125,1.0,1.0,0.0,0.0
3454970,1.0,1.0,0.0,0.0
3448250,1.0,1.0,0.0,0.0
3439012,4.0,4.0,0.0,0.0
3415753,1.0,1.0,0.0,0.0
1884322,4.0,4.0,0.0,0.0
1964754,3.0,3.0,0.0,0.0
2031969,1.0,1.0,0.0,0.0
2102739,2.0,2.0,0.0,0.0
3248864,2.0,2.0,0.0,0.0
3231861,1.0,1.0,0.0,0.0
2176263,1.0,1.0,0.0,0.0
2168009,1.0,1.0,0.0,0.0
2217187,1.0,1.0,0.0,0.0
2201685,1.0,1.0,0.0,0.0
338646,2.0,2.0,0.0,0.0
4817527,2.0,2.0,0.0,0.0
4804883,3.0,3.0,0.0,0.0
4780547,2.0,2.0,0.0,0.0
414708,1.0,1.0,0.0,0.0
2072473,3.0,3.0,0.0,0.0
2141039,1.0,1.0,0.0,0.0
2020240,1.0,1.0,0.0,0.0
3378887,4.0,4.0,0.0,0.0
3343095,1.0,1.0,0.0,0.0
381048,1.0,1.0,0.0,0.0
2106073,2.0,2.0,0.0,0.0
2103768,2.0,2.0,0.0,0.0
3415144,5.0,5.0,0.0,0.0
3410573,1.0,1.0,0.0,0.0
3392099,1.0,1.0,0.0,0.0
1988433,2.0,2.0,0.0,0.0
3274258,2.0,2.0,0.0,0.0
5063620,3.0,3.0,0.0,0.0
5053508,21.0,21.0,0.0,0.0
5045733,1.0,1.0,0.0,0.0
90791,1.0,1.0,0.0,0.0
84264,2.0,2.0,0.0,0.0
65720,1.0,1.0,0.0,0.0
36289,1.0,1.0,0.0,0.0
5091223,1.0,1.0,0.0,0.0
5144469,1.0,0.0,-1.0,-0.0010384215991692627
5064,1.0,0.0,-1.0,-0.0010384215991692627
16766,1.0,0.0,-1.0,-0.0010384215991692627
22129,1.0,0.0,-1.0,-0.0010384215991692627
24104,1.0,0.0,-1.0,-0.0010384215991692627
24976,1.0,0.0,-1.0,-0.0010384215991692627
5146636,1.0,0.0,-1.0,-0.0010384215991692627
5150761,1.0,0.0,-1.0,-0.0010384215991692627
5156420,1.0,0.0,-1.0,-0.0010384215991692627
2729260,1.0,0.0,-1.0,-0.0010384215991692627
2730467,1.0,0.0,-1.0,-0.0010384215991692627
2733371,4.0,3.0,-1.0,-0.0010384215991692627
4407385,1.0,0.0,-1.0,-0.0010384215991692627
4396276,1.0,0.0,-1.0,-0.0010384215991692627
4392650,3.0,2.0,-1.0,-0.0010384215991692627
2725426,1.0,0.0,-1.0,-0.0010384215991692627
2720496,1.0,0.0,-1.0,-0.0010384215991692627
2718588,1.0,0.0,-1.0,-0.0010384215991692627
2702525,3.0,2.0,-1.0,-0.0010384215991692627
2690744,1.0,0.0,-1.0,-0.0010384215991692627
2612425,1.0,0.0,-1.0,-0.0010384215991692627
2609569,1.0,0.0,-1.0,-0.0010384215991692627
2828436,1.0,0.0,-1.0,-0.0010384215991692627
2819811,1.0,0.0,-1.0,-0.0010384215991692627
172164,1.0,0.0,-1.0,-0.0010384215991692627
2684959,1.0,0.0,-1.0,-0.0010384215991692627
2751787,1.0,0.0,-1.0,-0.0010384215991692627
841696,2.0,1.0,-1.0,-0.0010384215991692627
2129666,1.0,0.0,-1.0,-0.0010384215991692627
2129263,1.0,0.0,-1.0,-0.0010384215991692627
2127597,1.0,0.0,-1.0,-0.0010384215991692627
2110377,1.0,0.0,-1.0,-0.0010384215991692627
3358142,1.0,0.0,-1.0,-0.0010384215991692627
3328511,1.0,0.0,-1.0,-0.0010384215991692627
3323163,1.0,0.0,-1.0,-0.0010384215991692627
4827537,2.0,1.0,-1.0,-0.0010384215991692627
378205,1.0,0.0,-1.0,-0.0010384215991692627
2052384,1.0,0.0,-1.0,-0.0010384215991692627
2046640,1.0,0.0,-1.0,-0.0010384215991692627
3317851,1.0,0.0,-1.0,-0.0010384215991692627
3401301,1.0,0.0,-1.0,-0.0010384215991692627
1986754,1.0,0.0,-1.0,-0.0010384215991692627
1984197,1.0,0.0,-1.0,-0.0010384215991692627
1978345,1.0,0.0,-1.0,-0.0010384215991692627
3234738,1.0,0.0,-1.0,-0.0010384215991692627
2181935,1.0,0.0,-1.0,-0.0010384215991692627
3305081,1.0,0.0,-1.0,-0.0010384215991692627
3189935,6.0,5.0,-1.0,-0.0010384215991692627
2200638,1.0,0.0,-1.0,-0.0010384215991692627
362515,1.0,0.0,-1.0,-0.0010384215991692627
4824934,1.0,0.0,-1.0,-0.0010384215991692627
4818107,6.0,5.0,-1.0,-0.0010384215991692627
4804081,1.0,0.0,-1.0,-0.0010384215991692627
4779633,2.0,1.0,-1.0,-0.0010384215991692627
4776297,2.0,1.0,-1.0,-0.0010384215991692627
425574,1.0,0.0,-1.0,-0.0010384215991692627
2100750,1.0,0.0,-1.0,-0.0010384215991692627
2088964,1.0,0.0,-1.0,-0.0010384215991692627
2081312,1.0,0.0,-1.0,-0.0010384215991692627
2066743,2.0,1.0,-1.0,-0.0010384215991692627
1847649,1.0,0.0,-1.0,-0.0010384215991692627
1846937,1.0,0.0,-1.0,-0.0010384215991692627
401357,5.0,4.0,-1.0,-0.0010384215991692627
1945301,1.0,0.0,-1.0,-0.0010384215991692627
1929875,1.0,0.0,-1.0,-0.0010384215991692627
1929516,1.0,0.0,-1.0,-0.0010384215991692627
3455617,4.0,3.0,-1.0,-0.0010384215991692627
3430419,4.0,3.0,-1.0,-0.0010384215991692627
3427814,1.0,0.0,-1.0,-0.0010384215991692627
3422025,1.0,0.0,-1.0,-0.0010384215991692627
2030976,4.0,3.0,-1.0,-0.0010384215991692627
2028981,1.0,0.0,-1.0,-0.0010384215991692627
2025483,2.0,1.0,-1.0,-0.0010384215991692627
3253440,1.0,0.0,-1.0,-0.0010384215991692627
3250334,1.0,0.0,-1.0,-0.0010384215991692627
3236397,1.0,0.0,-1.0,-0.0010384215991692627
3538575,1.0,0.0,-1.0,-0.0010384215991692627
1904657,1.0,0.0,-1.0,-0.0010384215991692627
1896006,2.0,1.0,-1.0,-0.0010384215991692627
1893541,1.0,0.0,-1.0,-0.0010384215991692627
1882323,1.0,0.0,-1.0,-0.0010384215991692627
3505338,1.0,0.0,-1.0,-0.0010384215991692627
3503604,1.0,0.0,-1.0,-0.0010384215991692627
3497230,2.0,1.0,-1.0,-0.0010384215991692627
3476493,1.0,0.0,-1.0,-0.0010384215991692627
3461734,1.0,0.0,-1.0,-0.0010384215991692627
3461081,1.0,0.0,-1.0,-0.0010384215991692627
1960523,1.0,0.0,-1.0,-0.0010384215991692627
1950665,1.0,0.0,-1.0,-0.0010384215991692627
1947820,1.0,0.0,-1.0,-0.0010384215991692627
1947578,1.0,0.0,-1.0,-0.0010384215991692627
1849958,1.0,0.0,-1.0,-0.0010384215991692627
3566542,1.0,0.0,-1.0,-0.0010384215991692627
3563906,2.0,1.0,-1.0,-0.0010384215991692627
3550349,1.0,0.0,-1.0,-0.0010384215991692627
3547172,1.0,0.0,-1.0,-0.0010384215991692627
334831,1.0,0.0,-1.0,-0.0010384215991692627
334451,1.0,0.0,-1.0,-0.0010384215991692627
329040,1.0,0.0,-1.0,-0.0010384215991692627
323851,2.0,1.0,-1.0,-0.0010384215991692627
322805,4.0,3.0,-1.0,-0.0010384215991692627
4866919,1.0,0.0,-1.0,-0.0010384215991692627
4858656,2.0,1.0,-1.0,-0.0010384215991692627
4840256,1.0,0.0,-1.0,-0.0010384215991692627
3171095,1.0,0.0,-1.0,-0.0010384215991692627
3169295,1.0,0.0,-1.0,-0.0010384215991692627
3161951,1.0,0.0,-1.0,-0.0010384215991692627
3538807,1.0,0.0,-1.0,-0.0010384215991692627
389704,2.0,1.0,-1.0,-0.0010384215991692627
387633,1.0,0.0,-1.0,-0.0010384215991692627
4773090,1.0,0.0,-1.0,-0.0010384215991692627
4772448,2.0,1.0,-1.0,-0.0010384215991692627
4760804,1.0,0.0,-1.0,-0.0010384215991692627
4758695,1.0,0.0,-1.0,-0.0010384215991692627
4739351,1.0,0.0,-1.0,-0.0010384215991692627
4728774,1.0,0.0,-1.0,-0.0010384215991692627
1798340,1.0,0.0,-1.0,-0.0010384215991692627
1793060,1.0,0.0,-1.0,-0.0010384215991692627
3597057,1.0,0.0,-1.0,-0.0010384215991692627
3589047,1.0,0.0,-1.0,-0.0010384215991692627
3576462,1.0,0.0,-1.0,-0.0010384215991692627
1852398,1.0,0.0,-1.0,-0.0010384215991692627
3665133,1.0,0.0,-1.0,-0.0010384215991692627
3653910,2.0,1.0,-1.0,-0.0010384215991692627
1783394,1.0,0.0,-1.0,-0.0010384215991692627
1742197,1.0,0.0,-1.0,-0.0010384215991692627
1829221,1.0,0.0,-1.0,-0.0010384215991692627
3160926,4.0,3.0,-1.0,-0.0010384215991692627
2272886,1.0,0.0,-1.0,-0.0010384215991692627
2272488,2.0,1.0,-1.0,-0.0010384215991692627
2268637,1.0,0.0,-1.0,-0.0010384215991692627
2259994,1.0,0.0,-1.0,-0.0010384215991692627
3219576,1.0,0.0,-1.0,-0.0010384215991692627
3211701,1.0,0.0,-1.0,-0.0010384215991692627
3203956,2.0,1.0,-1.0,-0.0010384215991692627
3191795,1.0,0.0,-1.0,-0.0010384215991692627
344221,1.0,0.0,-1.0,-0.0010384215991692627
2250828,1.0,0.0,-1.0,-0.0010384215991692627
2242620,1.0,0.0,-1.0,-0.0010384215991692627
1813868,1.0,0.0,-1.0,-0.0010384215991692627
3177764,2.0,1.0,-1.0,-0.0010384215991692627
3175480,2.0,1.0,-1.0,-0.0010384215991692627
3173741,1.0,0.0,-1.0,-0.0010384215991692627
3092897,1.0,0.0,-1.0,-0.0010384215991692627
3092571,1.0,0.0,-1.0,-0.0010384215991692627
3091480,2.0,1.0,-1.0,-0.0010384215991692627
1674316,1.0,0.0,-1.0,-0.0010384215991692627
1664190,1.0,0.0,-1.0,-0.0010384215991692627
1730594,2.0,1.0,-1.0,-0.0010384215991692627
1730376,2.0,1.0,-1.0,-0.0010384215991692627
1725832,1.0,0.0,-1.0,-0.0010384215991692627
1703906,1.0,0.0,-1.0,-0.0010384215991692627
1561921,1.0,0.0,-1.0,-0.0010384215991692627
1559253,1.0,0.0,-1.0,-0.0010384215991692627
1553570,1.0,0.0,-1.0,-0.0010384215991692627
3641324,1.0,0.0,-1.0,-0.0010384215991692627
4876006,1.0,0.0,-1.0,-0.0010384215991692627
4869837,1.0,0.0,-1.0,-0.0010384215991692627
3077776,1.0,0.0,-1.0,-0.0010384215991692627
3073794,1.0,0.0,-1.0,-0.0010384215991692627
3061895,1.0,0.0,-1.0,-0.0010384215991692627
3053182,1.0,0.0,-1.0,-0.0010384215991692627
1611144,2.0,1.0,-1.0,-0.0010384215991692627
1610764,1.0,0.0,-1.0,-0.0010384215991692627
1506691,1.0,0.0,-1.0,-0.0010384215991692627
3773865,1.0,0.0,-1.0,-0.0010384215991692627
3767409,2.0,1.0,-1.0,-0.0010384215991692627
464112,1.0,0.0,-1.0,-0.0010384215991692627
3667321,1.0,0.0,-1.0,-0.0010384215991692627
2241047,2.0,1.0,-1.0,-0.0010384215991692627
3148589,1.0,0.0,-1.0,-0.0010384215991692627
2340518,1.0,0.0,-1.0,-0.0010384215991692627
3852520,1.0,0.0,-1.0,-0.0010384215991692627
3850614,1.0,0.0,-1.0,-0.0010384215991692627
3843209,1.0,0.0,-1.0,-0.0010384215991692627
1579551,1.0,0.0,-1.0,-0.0010384215991692627
1574064,1.0,0.0,-1.0,-0.0010384215991692627
446701,1.0,0.0,-1.0,-0.0010384215991692627
4715451,1.0,0.0,-1.0,-0.0010384215991692627
4700878,1.0,0.0,-1.0,-0.0010384215991692627
4688770,1.0,0.0,-1.0,-0.0010384215991692627
529278,1.0,0.0,-1.0,-0.0010384215991692627
522951,2.0,1.0,-1.0,-0.0010384215991692627
500212,1.0,0.0,-1.0,-0.0010384215991692627
499049,1.0,0.0,-1.0,-0.0010384215991692627
1547412,1.0,0.0,-1.0,-0.0010384215991692627
3757834,1.0,0.0,-1.0,-0.0010384215991692627
4894095,5.0,4.0,-1.0,-0.0010384215991692627
2393184,3.0,2.0,-1.0,-0.0010384215991692627
2388400,1.0,0.0,-1.0,-0.0010384215991692627
2361828,2.0,1.0,-1.0,-0.0010384215991692627
2326035,1.0,0.0,-1.0,-0.0010384215991692627
2313309,1.0,0.0,-1.0,-0.0010384215991692627
293545,1.0,0.0,-1.0,-0.0010384215991692627
286229,2.0,1.0,-1.0,-0.0010384215991692627
2430608,1.0,0.0,-1.0,-0.0010384215991692627
2429775,1.0,0.0,-1.0,-0.0010384215991692627
3790396,2.0,1.0,-1.0,-0.0010384215991692627
1540947,1.0,0.0,-1.0,-0.0010384215991692627
1537669,1.0,0.0,-1.0,-0.0010384215991692627
1527667,1.0,0.0,-1.0,-0.0010384215991692627
1526856,1.0,0.0,-1.0,-0.0010384215991692627
1521068,1.0,0.0,-1.0,-0.0010384215991692627
1519819,1.0,0.0,-1.0,-0.0010384215991692627
1343413,2.0,1.0,-1.0,-0.0010384215991692627
3839011,1.0,0.0,-1.0,-0.0010384215991692627
3835723,1.0,0.0,-1.0,-0.0010384215991692627
1498547,1.0,0.0,-1.0,-0.0010384215991692627
1496373,1.0,0.0,-1.0,-0.0010384215991692627
1492770,1.0,0.0,-1.0,-0.0010384215991692627
484957,1.0,0.0,-1.0,-0.0010384215991692627
476519,1.0,0.0,-1.0,-0.0010384215991692627
4669008,1.0,0.0,-1.0,-0.0010384215991692627
4661468,1.0,0.0,-1.0,-0.0010384215991692627
4644351,1.0,0.0,-1.0,-0.0010384215991692627
4643350,9.0,8.0,-1.0,-0.0010384215991692627
4639855,5.0,4.0,-1.0,-0.0010384215991692627
4638374,1.0,0.0,-1.0,-0.0010384215991692627
3795340,1.0,0.0,-1.0,-0.0010384215991692627
3034658,1.0,0.0,-1.0,-0.0010384215991692627
1414911,1.0,0.0,-1.0,-0.0010384215991692627
1408807,1.0,0.0,-1.0,-0.0010384215991692627
1306853,1.0,0.0,-1.0,-0.0010384215991692627
3962527,1.0,0.0,-1.0,-0.0010384215991692627
3957883,1.0,0.0,-1.0,-0.0010384215991692627
3953647,1.0,0.0,-1.0,-0.0010384215991692627
4633953,4.0,3.0,-1.0,-0.0010384215991692627
564681,1.0,0.0,-1.0,-0.0010384215991692627
1397912,2.0,1.0,-1.0,-0.0010384215991692627
1396935,1.0,0.0,-1.0,-0.0010384215991692627
3883310,1.0,0.0,-1.0,-0.0010384215991692627
3879308,1.0,0.0,-1.0,-0.0010384215991692627
3879225,1.0,0.0,-1.0,-0.0010384215991692627
3862122,1.0,0.0,-1.0,-0.0010384215991692627
1349561,14.0,13.0,-1.0,-0.0010384215991692627
1343555,1.0,0.0,-1.0,-0.0010384215991692627
3912910,2.0,1.0,-1.0,-0.0010384215991692627
2422417,2.0,1.0,-1.0,-0.0010384215991692627
2415168,1.0,0.0,-1.0,-0.0010384215991692627
2409814,1.0,0.0,-1.0,-0.0010384215991692627
3030258,1.0,0.0,-1.0,-0.0010384215991692627
3012102,1.0,0.0,-1.0,-0.0010384215991692627
3011767,1.0,0.0,-1.0,-0.0010384215991692627
2994558,1.0,0.0,-1.0,-0.0010384215991692627
2478177,1.0,0.0,-1.0,-0.0010384215991692627
2467853,1.0,0.0,-1.0,-0.0010384215991692627
2954645,1.0,0.0,-1.0,-0.0010384215991692627
2521664,1.0,0.0,-1.0,-0.0010384215991692627
2520771,29.0,28.0,-1.0,-0.0010384215991692627
3909718,1.0,0.0,-1.0,-0.0010384215991692627
1420205,3.0,2.0,-1.0,-0.0010384215991692627
1416713,1.0,0.0,-1.0,-0.0010384215991692627
3980900,3.0,2.0,-1.0,-0.0010384215991692627
1275696,1.0,0.0,-1.0,-0.0010384215991692627
1314876,1.0,0.0,-1.0,-0.0010384215991692627
4069129,2.0,1.0,-1.0,-0.0010384215991692627
3940352,1.0,0.0,-1.0,-0.0010384215991692627
3938045,1.0,0.0,-1.0,-0.0010384215991692627
3937814,1.0,0.0,-1.0,-0.0010384215991692627
1382264,2.0,1.0,-1.0,-0.0010384215991692627
550660,1.0,0.0,-1.0,-0.0010384215991692627
547478,1.0,0.0,-1.0,-0.0010384215991692627
4621949,4.0,3.0,-1.0,-0.0010384215991692627
4612213,1.0,0.0,-1.0,-0.0010384215991692627
605687,1.0,0.0,-1.0,-0.0010384215991692627
603655,1.0,0.0,-1.0,-0.0010384215991692627
3924783,1.0,0.0,-1.0,-0.0010384215991692627
3913141,1.0,0.0,-1.0,-0.0010384215991692627
588463,1.0,0.0,-1.0,-0.0010384215991692627
578983,2.0,1.0,-1.0,-0.0010384215991692627
4015257,1.0,0.0,-1.0,-0.0010384215991692627
211402,1.0,0.0,-1.0,-0.0010384215991692627
4943103,1.0,0.0,-1.0,-0.0010384215991692627
4942468,1.0,0.0,-1.0,-0.0010384215991692627
4917103,1.0,0.0,-1.0,-0.0010384215991692627
4912031,1.0,0.0,-1.0,-0.0010384215991692627
4904396,1.0,0.0,-1.0,-0.0010384215991692627
255969,1.0,0.0,-1.0,-0.0010384215991692627
243423,1.0,0.0,-1.0,-0.0010384215991692627
2507053,3.0,2.0,-1.0,-0.0010384215991692627
2506339,1.0,0.0,-1.0,-0.0010384215991692627
2505579,1.0,0.0,-1.0,-0.0010384215991692627
2940518,1.0,0.0,-1.0,-0.0010384215991692627
4003932,4.0,3.0,-1.0,-0.0010384215991692627
1043312,1.0,0.0,-1.0,-0.0010384215991692627
1030331,2.0,1.0,-1.0,-0.0010384215991692627
4167298,1.0,0.0,-1.0,-0.0010384215991692627
4144410,1.0,0.0,-1.0,-0.0010384215991692627
4066962,1.0,0.0,-1.0,-0.0010384215991692627
4056794,1.0,0.0,-1.0,-0.0010384215991692627
4032951,1.0,0.0,-1.0,-0.0010384215991692627
1158475,4.0,3.0,-1.0,-0.0010384215991692627
1155625,1.0,0.0,-1.0,-0.0010384215991692627
1151753,2.0,1.0,-1.0,-0.0010384215991692627
1227327,1.0,0.0,-1.0,-0.0010384215991692627
1213320,1.0,0.0,-1.0,-0.0010384215991692627
1089105,1.0,0.0,-1.0,-0.0010384215991692627
1081037,1.0,0.0,-1.0,-0.0010384215991692627
1080785,8.0,7.0,-1.0,-0.0010384215991692627
4127459,1.0,0.0,-1.0,-0.0010384215991692627
4098379,1.0,0.0,-1.0,-0.0010384215991692627
2924150,2.0,1.0,-1.0,-0.0010384215991692627
2562909,1.0,0.0,-1.0,-0.0010384215991692627
2460565,1.0,0.0,-1.0,-0.0010384215991692627
2986945,1.0,0.0,-1.0,-0.0010384215991692627
2985553,1.0,0.0,-1.0,-0.0010384215991692627
2978598,1.0,0.0,-1.0,-0.0010384215991692627
2970453,2.0,1.0,-1.0,-0.0010384215991692627
2584932,2.0,1.0,-1.0,-0.0010384215991692627
2575281,1.0,0.0,-1.0,-0.0010384215991692627
2636586,1.0,0.0,-1.0,-0.0010384215991692627
171128,1.0,0.0,-1.0,-0.0010384215991692627
4094201,1.0,0.0,-1.0,-0.0010384215991692627
4082111,1.0,0.0,-1.0,-0.0010384215991692627
1059665,1.0,0.0,-1.0,-0.0010384215991692627
1058331,1.0,0.0,-1.0,-0.0010384215991692627
4256011,1.0,0.0,-1.0,-0.0010384215991692627
4251131,1.0,0.0,-1.0,-0.0010384215991692627
4241245,1.0,0.0,-1.0,-0.0010384215991692627
1090997,1.0,0.0,-1.0,-0.0010384215991692627
578784,1.0,0.0,-1.0,-0.0010384215991692627
4563628,2.0,1.0,-1.0,-0.0010384215991692627
4550135,1.0,0.0,-1.0,-0.0010384215991692627
4530743,1.0,0.0,-1.0,-0.0010384215991692627
662846,2.0,1.0,-1.0,-0.0010384215991692627
661759,1.0,0.0,-1.0,-0.0010384215991692627
653249,1.0,0.0,-1.0,-0.0010384215991692627
643752,1.0,0.0,-1.0,-0.0010384215991692627
1020087,1.0,0.0,-1.0,-0.0010384215991692627
1014423,1.0,0.0,-1.0,-0.0010384215991692627
4107781,1.0,0.0,-1.0,-0.0010384215991692627
4106517,1.0,0.0,-1.0,-0.0010384215991692627
4982192,2.0,1.0,-1.0,-0.0010384215991692627
4977497,1.0,0.0,-1.0,-0.0010384215991692627
4958794,3.0,2.0,-1.0,-0.0010384215991692627
229607,1.0,0.0,-1.0,-0.0010384215991692627
222415,1.0,0.0,-1.0,-0.0010384215991692627
2508333,1.0,0.0,-1.0,-0.0010384215991692627
2816302,1.0,0.0,-1.0,-0.0010384215991692627
2675427,4.0,3.0,-1.0,-0.0010384215991692627
2673821,1.0,0.0,-1.0,-0.0010384215991692627
2672762,1.0,0.0,-1.0,-0.0010384215991692627
4191275,1.0,0.0,-1.0,-0.0010384215991692627
4174942,2.0,1.0,-1.0,-0.0010384215991692627
1065421,1.0,0.0,-1.0,-0.0010384215991692627
1062391,1.0,0.0,-1.0,-0.0010384215991692627
4263418,1.0,0.0,-1.0,-0.0010384215991692627
4260877,1.0,0.0,-1.0,-0.0010384215991692627
677459,1.0,0.0,-1.0,-0.0010384215991692627
4238676,2.0,1.0,-1.0,-0.0010384215991692627
4238377,3.0,2.0,-1.0,-0.0010384215991692627
996449,1.0,0.0,-1.0,-0.0010384215991692627
960102,1.0,0.0,-1.0,-0.0010384215991692627
1023710,2.0,1.0,-1.0,-0.0010384215991692627
880704,1.0,0.0,-1.0,-0.0010384215991692627
880612,1.0,0.0,-1.0,-0.0010384215991692627
4292858,1.0,0.0,-1.0,-0.0010384215991692627
4292119,2.0,1.0,-1.0,-0.0010384215991692627
4276787,1.0,0.0,-1.0,-0.0010384215991692627
1012333,1.0,0.0,-1.0,-0.0010384215991692627
4222240,1.0,0.0,-1.0,-0.0010384215991692627
4205666,1.0,0.0,-1.0,-0.0010384215991692627
4983640,1.0,0.0,-1.0,-0.0010384215991692627
4983053,1.0,0.0,-1.0,-0.0010384215991692627
4304225,1.0,0.0,-1.0,-0.0010384215991692627
890050,1.0,0.0,-1.0,-0.0010384215991692627
886304,1.0,0.0,-1.0,-0.0010384215991692627
882707,4.0,3.0,-1.0,-0.0010384215991692627
814178,1.0,0.0,-1.0,-0.0010384215991692627
4276479,1.0,0.0,-1.0,-0.0010384215991692627
4268427,1.0,0.0,-1.0,-0.0010384215991692627
920038,1.0,0.0,-1.0,-0.0010384215991692627
916918,1.0,0.0,-1.0,-0.0010384215991692627
913035,1.0,0.0,-1.0,-0.0010384215991692627
4517019,1.0,0.0,-1.0,-0.0010384215991692627
4509358,1.0,0.0,-1.0,-0.0010384215991692627
4498047,1.0,0.0,-1.0,-0.0010384215991692627
4491457,1.0,0.0,-1.0,-0.0010384215991692627
717033,1.0,0.0,-1.0,-0.0010384215991692627
693937,1.0,0.0,-1.0,-0.0010384215991692627
856718,2.0,1.0,-1.0,-0.0010384215991692627
856543,1.0,0.0,-1.0,-0.0010384215991692627
848854,2.0,1.0,-1.0,-0.0010384215991692627
2649129,1.0,0.0,-1.0,-0.0010384215991692627
2644878,1.0,0.0,-1.0,-0.0010384215991692627
2534744,1.0,0.0,-1.0,-0.0010384215991692627
2896142,3.0,2.0,-1.0,-0.0010384215991692627
2878347,1.0,0.0,-1.0,-0.0010384215991692627
2872443,4.0,3.0,-1.0,-0.0010384215991692627
2603528,1.0,0.0,-1.0,-0.0010384215991692627
2810146,1.0,0.0,-1.0,-0.0010384215991692627
2805193,1.0,0.0,-1.0,-0.0010384215991692627
2794147,1.0,0.0,-1.0,-0.0010384215991692627
2773917,1.0,0.0,-1.0,-0.0010384215991692627
4334671,1.0,0.0,-1.0,-0.0010384215991692627
4315564,1.0,0.0,-1.0,-0.0010384215991692627
841380,1.0,0.0,-1.0,-0.0010384215991692627
815501,1.0,0.0,-1.0,-0.0010384215991692627
737184,1.0,0.0,-1.0,-0.0010384215991692627
719442,1.0,0.0,-1.0,-0.0010384215991692627
4458428,3.0,2.0,-1.0,-0.0010384215991692627
4446527,1.0,0.0,-1.0,-0.0010384215991692627
807138,1.0,0.0,-1.0,-0.0010384215991692627
4350978,3.0,2.0,-1.0,-0.0010384215991692627
4339722,7.0,6.0,-1.0,-0.0010384215991692627
4338287,1.0,0.0,-1.0,-0.0010384215991692627
873792,1.0,0.0,-1.0,-0.0010384215991692627
792836,1.0,0.0,-1.0,-0.0010384215991692627
777988,1.0,0.0,-1.0,-0.0010384215991692627
761059,1.0,0.0,-1.0,-0.0010384215991692627
752128,1.0,0.0,-1.0,-0.0010384215991692627
750949,3.0,2.0,-1.0,-0.0010384215991692627
2733586,1.0,0.0,-1.0,-0.0010384215991692627
804084,7.0,6.0,-1.0,-0.0010384215991692627
801865,1.0,0.0,-1.0,-0.0010384215991692627
794153,1.0,0.0,-1.0,-0.0010384215991692627
5119295,1.0,0.0,-1.0,-0.0010384215991692627
5109144,1.0,0.0,-1.0,-0.0010384215991692627
139590,1.0,0.0,-1.0,-0.0010384215991692627
138081,1.0,0.0,-1.0,-0.0010384215991692627
101859,1.0,0.0,-1.0,-0.0010384215991692627
5029362,1.0,0.0,-1.0,-0.0010384215991692627
5028478,1.0,0.0,-1.0,-0.0010384215991692627
5028097,1.0,0.0,-1.0,-0.0010384215991692627
5013760,1.0,0.0,-1.0,-0.0010384215991692627
4444302,2.0,1.0,-1.0,-0.0010384215991692627
4411949,1.0,0.0,-1.0,-0.0010384215991692627
4410687,1.0,0.0,-1.0,-0.0010384215991692627
3289575,1.0,0.0,-1.0,-0.0010384215991692627
3273619,1.0,0.0,-1.0,-0.0010384215991692627
3267288,1.0,0.0,-1.0,-0.0010384215991692627
3257290,1.0,0.0,-1.0,-0.0010384215991692627
5084833,1.0,0.0,-1.0,-0.0010384215991692627
5048062,2.0,1.0,-1.0,-0.0010384215991692627
