category_id,buy_1201,buy_1202,buy_delta,contribution
1559253,1.0,0.0,-1.0,-0.001038
1561921,1.0,0.0,-1.0,-0.001038
1574064,1.0,0.0,-1.0,-0.001038
1579551,1.0,0.0,-1.0,-0.001038
1610764,1.0,0.0,-1.0,-0.001038
1611144,2.0,1.0,-1.0,-0.001038
1664190,1.0,0.0,-1.0,-0.001038
1674316,1.0,0.0,-1.0,-0.001038
1703906,1.0,0.0,-1.0,-0.001038
1725832,1.0,0.0,-1.0,-0.001038
1730376,2.0,1.0,-1.0,-0.001038
1730594,2.0,1.0,-1.0,-0.001038
1742197,1.0,0.0,-1.0,-0.001038
1783394,1.0,0.0,-1.0,-0.001038
1793060,1.0,0.0,-1.0,-0.001038
1798340,1.0,0.0,-1.0,-0.001038
1813868,1.0,0.0,-1.0,-0.001038
1829221,1.0,0.0,-1.0,-0.001038
1846937,1.0,0.0,-1.0,-0.001038
1847649,1.0,0.0,-1.0,-0.001038
1849958,1.0,0.0,-1.0,-0.001038
1852398,1.0,0.0,-1.0,-0.001038
1882323,1.0,0.0,-1.0,-0.001038
1893541,1.0,0.0,-1.0,-0.001038
1896006,2.0,1.0,-1.0,-0.001038
1904657,1.0,0.0,-1.0,-0.001038
1929516,1.0,0.0,-1.0,-0.001038
1929875,1.0,0.0,-1.0,-0.001038
1945301,1.0,0.0,-1.0,-0.001038
1947578,1.0,0.0,-1.0,-0.001038
1947820,1.0,0.0,-1.0,-0.001038
1950665,1.0,0.0,-1.0,-0.001038
1960523,1.0,0.0,-1.0,-0.001038
1978345,1.0,0.0,-1.0,-0.001038
1984197,1.0,0.0,-1.0,-0.001038
1986754,1.0,0.0,-1.0,-0.001038
2025483,2.0,1.0,-1.0,-0.001038
2028981,1.0,0.0,-1.0,-0.001038
2030976,4.0,3.0,-1.0,-0.001038
2046640,1.0,0.0,-1.0,-0.001038
2052384,1.0,0.0,-1.0,-0.001038
2066743,2.0,1.0,-1.0,-0.001038
2081312,1.0,0.0,-1.0,-0.001038
2088964,1.0,0.0,-1.0,-0.001038
2100750,1.0,0.0,-1.0,-0.001038
2110377,1.0,0.0,-1.0,-0.001038
2127597,1.0,0.0,-1.0,-0.001038
2129263,1.0,0.0,-1.0,-0.001038
2129666,1.0,0.0,-1.0,-0.001038
2181935,1.0,0.0,-1.0,-0.001038
2200638,1.0,0.0,-1.0,-0.001038
2241047,2.0,1.0,-1.0,-0.001038
2242620,1.0,0.0,-1.0,-0.001038
2250828,1.0,0.0,-1.0,-0.001038
2259994,1.0,0.0,-1.0,-0.001038
2268637,1.0,0.0,-1.0,-0.001038
2272488,2.0,1.0,-1.0,-0.001038
2272886,1.0,0.0,-1.0,-0.001038
2313309,1.0,0.0,-1.0,-0.001038
2326035,1.0,0.0,-1.0,-0.001038
2340518,1.0,0.0,-1.0,-0.001038
2361828,2.0,1.0,-1.0,-0.001038
2388400,1.0,0.0,-1.0,-0.001038
2393184,3.0,2.0,-1.0,-0.001038
2409814,1.0,0.0,-1.0,-0.001038
2415168,1.0,0.0,-1.0,-0.001038
2422417,2.0,1.0,-1.0,-0.001038
2429775,1.0,0.0,-1.0,-0.001038
2430608,1.0,0.0,-1.0,-0.001038
2460565,1.0,0.0,-1.0,-0.001038
2467853,1.0,0.0,-1.0,-0.001038
2478177,1.0,0.0,-1.0,-0.001038
2505579,1.0,0.0,-1.0,-0.001038
2506339,1.0,0.0,-1.0,-0.001038
2507053,3.0,2.0,-1.0,-0.001038
2508333,1.0,0.0,-1.0,-0.001038
2520771,29.0,28.0,-1.0,-0.001038
2521664,1.0,0.0,-1.0,-0.001038
2534744,1.0,0.0,-1.0,-0.001038
2562909,1.0,0.0,-1.0,-0.001038
2575281,1.0,0.0,-1.0,-0.001038
2584932,2.0,1.0,-1.0,-0.001038
2603528,1.0,0.0,-1.0,-0.001038
2609569,1.0,0.0,-1.0,-0.001038
2612425,1.0,0.0,-1.0,-0.001038
2636586,1.0,0.0,-1.0,-0.001038
2644878,1.0,0.0,-1.0,-0.001038
2649129,1.0,0.0,-1.0,-0.001038
2672762,1.0,0.0,-1.0,-0.001038
2673821,1.0,0.0,-1.0,-0.001038
2675427,4.0,3.0,-1.0,-0.001038
2684959,1.0,0.0,-1.0,-0.001038
2690744,1.0,0.0,-1.0,-0.001038
2702525,3.0,2.0,-1.0,-0.001038
2718588,1.0,0.0,-1.0,-0.001038
2720496,1.0,0.0,-1.0,-0.001038
2725426,1.0,0.0,-1.0,-0.001038
2729260,1.0,0.0,-1.0,-0.001038
2730467,1.0,0.0,-1.0,-0.001038
2733371,4.0,3.0,-1.0,-0.001038
2733586,1.0,0.0,-1.0,-0.001038
2737340,1.0,0.0,-1.0,-0.001038
2740569,3.0,2.0,-1.0,-0.001038
2748804,1.0,0.0,-1.0,-0.001038
2751787,1.0,0.0,-1.0,-0.001038
2773917,1.0,0.0,-1.0,-0.001038
2794147,1.0,0.0,-1.0,-0.001038
2805193,1.0,0.0,-1.0,-0.001038
2810146,1.0,0.0,-1.0,-0.001038
2816302,1.0,0.0,-1.0,-0.001038
2819811,1.0,0.0,-1.0,-0.001038
2828436,1.0,0.0,-1.0,-0.001038
2872443,4.0,3.0,-1.0,-0.001038
2878347,1.0,0.0,-1.0,-0.001038
2896142,3.0,2.0,-1.0,-0.001038
2924150,2.0,1.0,-1.0,-0.001038
2940518,1.0,0.0,-1.0,-0.001038
2954645,1.0,0.0,-1.0,-0.001038
2970453,2.0,1.0,-1.0,-0.001038
2978598,1.0,0.0,-1.0,-0.001038
2985553,1.0,0.0,-1.0,-0.001038
2986945,1.0,0.0,-1.0,-0.001038
2994558,1.0,0.0,-1.0,-0.001038
3011767,1.0,0.0,-1.0,-0.001038
3012102,1.0,0.0,-1.0,-0.001038
3030258,1.0,0.0,-1.0,-0.001038
3034658,1.0,0.0,-1.0,-0.001038
3053182,1.0,0.0,-1.0,-0.001038
3061895,1.0,0.0,-1.0,-0.001038
3073794,1.0,0.0,-1.0,-0.001038
3077776,1.0,0.0,-1.0,-0.001038
3091480,2.0,1.0,-1.0,-0.001038
3092571,1.0,0.0,-1.0,-0.001038
3092897,1.0,0.0,-1.0,-0.001038
3148589,1.0,0.0,-1.0,-0.001038
3160926,4.0,3.0,-1.0,-0.001038
3161951,1.0,0.0,-1.0,-0.001038
3169295,1.0,0.0,-1.0,-0.001038
3171095,1.0,0.0,-1.0,-0.001038
3173741,1.0,0.0,-1.0,-0.001038
3175480,2.0,1.0,-1.0,-0.001038
3177764,2.0,1.0,-1.0,-0.001038
3189935,6.0,5.0,-1.0,-0.001038
3191795,1.0,0.0,-1.0,-0.001038
3203956,2.0,1.0,-1.0,-0.001038
3211701,1.0,0.0,-1.0,-0.001038
3219576,1.0,0.0,-1.0,-0.001038
3234738,1.0,0.0,-1.0,-0.001038
3236397,1.0,0.0,-1.0,-0.001038
3250334,1.0,0.0,-1.0,-0.001038
3253440,1.0,0.0,-1.0,-0.001038
3257290,1.0,0.0,-1.0,-0.001038
3267288,1.0,0.0,-1.0,-0.001038
3273619,1.0,0.0,-1.0,-0.001038
3289575,1.0,0.0,-1.0,-0.001038
3305081,1.0,0.0,-1.0,-0.001038
3317851,1.0,0.0,-1.0,-0.001038
3323163,1.0,0.0,-1.0,-0.001038
3328511,1.0,0.0,-1.0,-0.001038
3358142,1.0,0.0,-1.0,-0.001038
3401301,1.0,0.0,-1.0,-0.001038
3422025,1.0,0.0,-1.0,-0.001038
3427814,1.0,0.0,-1.0,-0.001038
3430419,4.0,3.0,-1.0,-0.001038
3455617,4.0,3.0,-1.0,-0.001038
3461081,1.0,0.0,-1.0,-0.001038
3461734,1.0,0.0,-1.0,-0.001038
3476493,1.0,0.0,-1.0,-0.001038
3497230,2.0,1.0,-1.0,-0.001038
3503604,1.0,0.0,-1.0,-0.001038
3505338,1.0,0.0,-1.0,-0.001038
3538575,1.0,0.0,-1.0,-0.001038
3538807,1.0,0.0,-1.0,-0.001038
3547172,1.0,0.0,-1.0,-0.001038
3550349,1.0,0.0,-1.0,-0.001038
3563906,2.0,1.0,-1.0,-0.001038
3566542,1.0,0.0,-1.0,-0.001038
3576462,1.0,0.0,-1.0,-0.001038
3589047,1.0,0.0,-1.0,-0.001038
3597057,1.0,0.0,-1.0,-0.001038
3641324,1.0,0.0,-1.0,-0.001038
3653910,2.0,1.0,-1.0,-0.001038
3665133,1.0,0.0,-1.0,-0.001038
3667321,1.0,0.0,-1.0,-0.001038
3757834,1.0,0.0,-1.0,-0.001038
3767409,2.0,1.0,-1.0,-0.001038
3773865,1.0,0.0,-1.0,-0.001038
3790396,2.0,1.0,-1.0,-0.001038
3795340,1.0,0.0,-1.0,-0.001038
3835723,1.0,0.0,-1.0,-0.001038
3839011,1.0,0.0,-1.0,-0.001038
3843209,1.0,0.0,-1.0,-0.001038
3850614,1.0,0.0,-1.0,-0.001038
3852520,1.0,0.0,-1.0,-0.001038
3862122,1.0,0.0,-1.0,-0.001038
3879225,1.0,0.0,-1.0,-0.001038
3879308,1.0,0.0,-1.0,-0.001038
3883310,1.0,0.0,-1.0,-0.001038
3909718,1.0,0.0,-1.0,-0.001038
3912910,2.0,1.0,-1.0,-0.001038
3913141,1.0,0.0,-1.0,-0.001038
3924783,1.0,0.0,-1.0,-0.001038
3937814,1.0,0.0,-1.0,-0.001038
3938045,1.0,0.0,-1.0,-0.001038
3940352,1.0,0.0,-1.0,-0.001038
3953647,1.0,0.0,-1.0,-0.001038
3957883,1.0,0.0,-1.0,-0.001038
3962527,1.0,0.0,-1.0,-0.001038
3980900,3.0,2.0,-1.0,-0.001038
4003932,4.0,3.0,-1.0,-0.001038
4015257,1.0,0.0,-1.0,-0.001038
4032951,1.0,0.0,-1.0,-0.001038
4056794,1.0,0.0,-1.0,-0.001038
4066962,1.0,0.0,-1.0,-0.001038
4069129,2.0,1.0,-1.0,-0.001038
4082111,1.0,0.0,-1.0,-0.001038
4094201,1.0,0.0,-1.0,-0.001038
4098379,1.0,0.0,-1.0,-0.001038
4106517,1.0,0.0,-1.0,-0.001038
4107781,1.0,0.0,-1.0,-0.001038
4127459,1.0,0.0,-1.0,-0.001038
4144410,1.0,0.0,-1.0,-0.001038
4167298,1.0,0.0,-1.0,-0.001038
4174942,2.0,1.0,-1.0,-0.001038
4191275,1.0,0.0,-1.0,-0.001038
4205666,1.0,0.0,-1.0,-0.001038
4222240,1.0,0.0,-1.0,-0.001038
4238377,3.0,2.0,-1.0,-0.001038
4238676,2.0,1.0,-1.0,-0.001038
4241245,1.0,0.0,-1.0,-0.001038
4251131,1.0,0.0,-1.0,-0.001038
4256011,1.0,0.0,-1.0,-0.001038
4260877,1.0,0.0,-1.0,-0.001038
4263418,1.0,0.0,-1.0,-0.001038
4268427,1.0,0.0,-1.0,-0.001038
4276479,1.0,0.0,-1.0,-0.001038
4276787,1.0,0.0,-1.0,-0.001038
4292119,2.0,1.0,-1.0,-0.001038
4292858,1.0,0.0,-1.0,-0.001038
4304225,1.0,0.0,-1.0,-0.001038
4315564,1.0,0.0,-1.0,-0.001038
4334671,1.0,0.0,-1.0,-0.001038
4338287,1.0,0.0,-1.0,-0.001038
4339722,7.0,6.0,-1.0,-0.001038
4350978,3.0,2.0,-1.0,-0.001038
4392650,3.0,2.0,-1.0,-0.001038
4396276,1.0,0.0,-1.0,-0.001038
4407385,1.0,0.0,-1.0,-0.001038
4410687,1.0,0.0,-1.0,-0.001038
4411949,1.0,0.0,-1.0,-0.001038
4444302,2.0,1.0,-1.0,-0.001038
4446527,1.0,0.0,-1.0,-0.001038
4458428,3.0,2.0,-1.0,-0.001038
4491457,1.0,0.0,-1.0,-0.001038
4498047,1.0,0.0,-1.0,-0.001038
4509358,1.0,0.0,-1.0,-0.001038
4517019,1.0,0.0,-1.0,-0.001038
4530743,1.0,0.0,-1.0,-0.001038
4550135,1.0,0.0,-1.0,-0.001038
4563628,2.0,1.0,-1.0,-0.001038
4612213,1.0,0.0,-1.0,-0.001038
4621949,4.0,3.0,-1.0,-0.001038
4633953,4.0,3.0,-1.0,-0.001038
4638374,1.0,0.0,-1.0,-0.001038
4639855,5.0,4.0,-1.0,-0.001038
4643350,9.0,8.0,-1.0,-0.001038
4644351,1.0,0.0,-1.0,-0.001038
4661468,1.0,0.0,-1.0,-0.001038
4669008,1.0,0.0,-1.0,-0.001038
4688770,1.0,0.0,-1.0,-0.001038
4700878,1.0,0.0,-1.0,-0.001038
4715451,1.0,0.0,-1.0,-0.001038
4728774,1.0,0.0,-1.0,-0.001038
4739351,1.0,0.0,-1.0,-0.001038
4758695,1.0,0.0,-1.0,-0.001038
4760804,1.0,0.0,-1.0,-0.001038
4772448,2.0,1.0,-1.0,-0.001038
4773090,1.0,0.0,-1.0,-0.001038
4776297,2.0,1.0,-1.0,-0.001038
4779633,2.0,1.0,-1.0,-0.001038
4804081,1.0,0.0,-1.0,-0.001038
4818107,6.0,5.0,-1.0,-0.001038
4824934,1.0,0.0,-1.0,-0.001038
4827537,2.0,1.0,-1.0,-0.001038
4840256,1.0,0.0,-1.0,-0.001038
4858656,2.0,1.0,-1.0,-0.001038
4866919,1.0,0.0,-1.0,-0.001038
4869837,1.0,0.0,-1.0,-0.001038
4876006,1.0,0.0,-1.0,-0.001038
4894095,5.0,4.0,-1.0,-0.001038
4904396,1.0,0.0,-1.0,-0.001038
4912031,1.0,0.0,-1.0,-0.001038
4917103,1.0,0.0,-1.0,-0.001038
4942468,1.0,0.0,-1.0,-0.001038
4943103,1.0,0.0,-1.0,-0.001038
4958794,3.0,2.0,-1.0,-0.001038
4977497,1.0,0.0,-1.0,-0.001038
4982192,2.0,1.0,-1.0,-0.001038
4983053,1.0,0.0,-1.0,-0.001038
4983640,1.0,0.0,-1.0,-0.001038
5013760,1.0,0.0,-1.0,-0.001038
5028097,1.0,0.0,-1.0,-0.001038
5028478,1.0,0.0,-1.0,-0.001038
5029362,1.0,0.0,-1.0,-0.001038
5048062,2.0,1.0,-1.0,-0.001038
5084833,1.0,0.0,-1.0,-0.001038
5086533,1.0,0.0,-1.0,-0.001038
5101577,1.0,0.0,-1.0,-0.001038
5109144,1.0,0.0,-1.0,-0.001038
5119295,1.0,0.0,-1.0,-0.001038
5144469,1.0,0.0,-1.0,-0.001038
5146636,1.0,0.0,-1.0,-0.001038
5150761,1.0,0.0,-1.0,-0.001038
5156420,1.0,0.0,-1.0,-0.001038
105137,2.0,0.0,-2.0,-0.002077
119741,3.0,1.0,-2.0,-0.002077
165035,2.0,0.0,-2.0,-0.002077
171529,5.0,3.0,-2.0,-0.002077
245030,4.0,2.0,-2.0,-0.002077
362151,2.0,0.0,-2.0,-0.002077
411153,21.0,19.0,-2.0,-0.002077
476283,5.0,3.0,-2.0,-0.002077
651666,3.0,1.0,-2.0,-0.002077
703717,2.0,0.0,-2.0,-0.002077
715487,2.0,0.0,-2.0,-0.002077
728641,2.0,0.0,-2.0,-0.002077
876318,3.0,1.0,-2.0,-0.002077
886203,9.0,7.0,-2.0,-0.002077
992700,2.0,0.0,-2.0,-0.002077
1014564,2.0,0.0,-2.0,-0.002077
1019260,2.0,0.0,-2.0,-0.002077
1084665,2.0,0.0,-2.0,-0.002077
1231891,3.0,1.0,-2.0,-0.002077
1286537,3.0,1.0,-2.0,-0.002077
1331853,2.0,0.0,-2.0,-0.002077
1345364,2.0,0.0,-2.0,-0.002077
1391195,2.0,0.0,-2.0,-0.002077
1422474,3.0,1.0,-2.0,-0.002077
1462446,2.0,0.0,-2.0,-0.002077
1508018,3.0,1.0,-2.0,-0.002077
1521931,5.0,3.0,-2.0,-0.002077
1609467,3.0,1.0,-2.0,-0.002077
1615537,2.0,0.0,-2.0,-0.002077
1669167,7.0,5.0,-2.0,-0.002077
1672064,3.0,1.0,-2.0,-0.002077
1729993,5.0,3.0,-2.0,-0.002077
1780495,2.0,0.0,-2.0,-0.002077
1998227,2.0,0.0,-2.0,-0.002077
2026907,2.0,0.0,-2.0,-0.002077
2113224,2.0,0.0,-2.0,-0.002077
2136933,2.0,0.0,-2.0,-0.002077
2154669,2.0,0.0,-2.0,-0.002077
2158870,3.0,1.0,-2.0,-0.002077
2164274,2.0,0.0,-2.0,-0.002077
2191219,2.0,0.0,-2.0,-0.002077
2194744,5.0,3.0,-2.0,-0.002077
2202384,2.0,0.0,-2.0,-0.002077
2272151,2.0,0.0,-2.0,-0.002077
2276883,2.0,0.0,-2.0,-0.002077
2281156,3.0,1.0,-2.0,-0.002077
2316980,2.0,0.0,-2.0,-0.002077
2425725,2.0,0.0,-2.0,-0.002077
2432451,2.0,0.0,-2.0,-0.002077
2448593,2.0,0.0,-2.0,-0.002077
2462567,6.0,4.0,-2.0,-0.002077
2548944,3.0,1.0,-2.0,-0.002077
2627103,2.0,0.0,-2.0,-0.002077
2633883,2.0,0.0,-2.0,-0.002077
2644484,4.0,2.0,-2.0,-0.002077
2753808,2.0,0.0,-2.0,-0.002077
2800021,2.0,0.0,-2.0,-0.002077
2818202,2.0,0.0,-2.0,-0.002077
2846152,3.0,1.0,-2.0,-0.002077
2865017,2.0,0.0,-2.0,-0.002077
2923285,6.0,4.0,-2.0,-0.002077
2935574,2.0,0.0,-2.0,-0.002077
2972679,3.0,1.0,-2.0,-0.002077
2979796,4.0,2.0,-2.0,-0.002077
3076855,2.0,0.0,-2.0,-0.002077
3081594,2.0,0.0,-2.0,-0.002077
3130892,2.0,0.0,-2.0,-0.002077
3132593,2.0,0.0,-2.0,-0.002077
3220984,3.0,1.0,-2.0,-0.002077
3225747,2.0,0.0,-2.0,-0.002077
3253210,3.0,1.0,-2.0,-0.002077
3264833,3.0,1.0,-2.0,-0.002077
3320579,4.0,2.0,-2.0,-0.002077
3435808,4.0,2.0,-2.0,-0.002077
3441583,7.0,5.0,-2.0,-0.002077
3496816,2.0,0.0,-2.0,-0.002077
3742652,3.0,1.0,-2.0,-0.002077
3776866,21.0,19.0,-2.0,-0.002077
3787157,2.0,0.0,-2.0,-0.002077
3829657,2.0,0.0,-2.0,-0.002077
3833754,2.0,0.0,-2.0,-0.002077
3870839,2.0,0.0,-2.0,-0.002077
3880463,6.0,4.0,-2.0,-0.002077
3897299,2.0,0.0,-2.0,-0.002077
3904106,5.0,3.0,-2.0,-0.002077
3937192,2.0,0.0,-2.0,-0.002077
3947859,2.0,0.0,-2.0,-0.002077
3963773,2.0,0.0,-2.0,-0.002077
3990760,2.0,0.0,-2.0,-0.002077
3993644,2.0,0.0,-2.0,-0.002077
4112095,2.0,0.0,-2.0,-0.002077
4119922,2.0,0.0,-2.0,-0.002077
4156438,2.0,0.0,-2.0,-0.002077
4160459,2.0,0.0,-2.0,-0.002077
4167958,3.0,1.0,-2.0,-0.002077
4236628,3.0,1.0,-2.0,-0.002077
4298764,2.0,0.0,-2.0,-0.002077
4310023,3.0,1.0,-2.0,-0.002077
4360192,2.0,0.0,-2.0,-0.002077
4398560,2.0,0.0,-2.0,-0.002077
4412497,2.0,0.0,-2.0,-0.002077
4468927,3.0,1.0,-2.0,-0.002077
4476428,2.0,0.0,-2.0,-0.002077
4544743,2.0,0.0,-2.0,-0.002077
4580532,3.0,1.0,-2.0,-0.002077
4653800,2.0,0.0,-2.0,-0.002077
4830058,2.0,0.0,-2.0,-0.002077
4897718,4.0,2.0,-2.0,-0.002077
4901188,4.0,2.0,-2.0,-0.002077
5063923,6.0,4.0,-2.0,-0.002077
5099474,2.0,0.0,-2.0,-0.002077
74446,4.0,1.0,-3.0,-0.003115
144028,3.0,0.0,-3.0,-0.003115
154040,10.0,7.0,-3.0,-0.003115
339305,5.0,2.0,-3.0,-0.003115
551706,5.0,2.0,-3.0,-0.003115
582243,4.0,1.0,-3.0,-0.003115
874415,6.0,3.0,-3.0,-0.003115
937781,3.0,0.0,-3.0,-0.003115
1127566,5.0,2.0,-3.0,-0.003115
1429156,4.0,1.0,-3.0,-0.003115
1787510,19.0,16.0,-3.0,-0.003115
2204852,3.0,0.0,-3.0,-0.003115
2311290,6.0,3.0,-3.0,-0.003115
2314022,5.0,2.0,-3.0,-0.003115
2321836,6.0,3.0,-3.0,-0.003115
2342116,8.0,5.0,-3.0,-0.003115
2355072,24.0,21.0,-3.0,-0.003115
2591545,3.0,0.0,-3.0,-0.003115
2626421,4.0,1.0,-3.0,-0.003115
2685357,3.0,0.0,-3.0,-0.003115
2786309,3.0,0.0,-3.0,-0.003115
2951233,6.0,3.0,-3.0,-0.003115
3015852,4.0,1.0,-3.0,-0.003115
3100759,3.0,0.0,-3.0,-0.003115
3138705,4.0,1.0,-3.0,-0.003115
3312150,3.0,0.0,-3.0,-0.003115
3500710,5.0,2.0,-3.0,-0.003115
3624696,7.0,4.0,-3.0,-0.003115
3637084,7.0,4.0,-3.0,-0.003115
3724091,3.0,0.0,-3.0,-0.003115
3757435,3.0,0.0,-3.0,-0.003115
3794706,3.0,0.0,-3.0,-0.003115
3814016,3.0,0.0,-3.0,-0.003115
3860845,5.0,2.0,-3.0,-0.003115
3902231,4.0,1.0,-3.0,-0.003115
3973395,3.0,0.0,-3.0,-0.003115
4129924,3.0,0.0,-3.0,-0.003115
4152994,3.0,0.0,-3.0,-0.003115
4497044,3.0,0.0,-3.0,-0.003115
4540978,4.0,1.0,-3.0,-0.003115
4756105,67.0,64.0,-3.0,-0.003115
4962280,7.0,4.0,-3.0,-0.003115
5030562,3.0,0.0,-3.0,-0.003115
5041153,4.0,1.0,-3.0,-0.003115
722945,5.0,1.0,-4.0,-0.004154
739426,5.0,1.0,-4.0,-0.004154
888094,4.0,0.0,-4.0,-0.004154
1008362,5.0,1.0,-4.0,-0.004154
1050007,5.0,1.0,-4.0,-0.004154
1308457,4.0,0.0,-4.0,-0.004154
1421972,4.0,0.0,-4.0,-0.004154
1568197,11.0,7.0,-4.0,-0.004154
2558244,7.0,3.0,-4.0,-0.004154
2832009,6.0,2.0,-4.0,-0.004154
3141832,5.0,1.0,-4.0,-0.004154
3208959,4.0,0.0,-4.0,-0.004154
3836451,5.0,1.0,-4.0,-0.004154
4145813,76.0,72.0,-4.0,-0.004154
4170419,16.0,12.0,-4.0,-0.004154
4470576,6.0,2.0,-4.0,-0.004154
4606718,9.0,5.0,-4.0,-0.004154
4684862,4.0,0.0,-4.0,-0.004154
4697972,13.0,9.0,-4.0,-0.004154
4719814,25.0,21.0,-4.0,-0.004154
4750127,5.0,1.0,-4.0,-0.004154
4995985,4.0,0.0,-4.0,-0.004154
146830,5.0,0.0,-5.0,-0.005192
384755,8.0,3.0,-5.0,-0.005192
1449177,12.0,7.0,-5.0,-0.005192
1789614,9.0,4.0,-5.0,-0.005192
1834026,16.0,11.0,-5.0,-0.005192
2331312,6.0,1.0,-5.0,-0.005192
3158249,19.0,14.0,-5.0,-0.005192
4462359,18.0,13.0,-5.0,-0.005192
1567637,12.0,6.0,-6.0,-0.006231
149192,28.0,21.0,-7.0,-0.007269
431452,10.0,3.0,-7.0,-0.007269
903809,31.0,24.0,-7.0,-0.007269
1859277,13.0,6.0,-7.0,-0.007269
4784134,9.0,2.0,-7.0,-0.007269
4794845,8.0,1.0,-7.0,-0.007269
2440115,12.0,4.0,-8.0,-0.008307
1973012,18.0,9.0,-9.0,-0.009346
3407883,12.0,3.0,-9.0,-0.009346
4690421,15.0,6.0,-9.0,-0.009346
1516409,26.0,16.0,-10.0,-0.010384
267209,20.0,4.0,-16.0,-0.016615
2520377,36.0,20.0,-16.0,-0.016615
